product_name,product_price,product_url,product_size,product_id,category,page_number
Village Bakery Wholemeal Rolls 390g/6 Pack,0.49,https://groceries.aldi.co.uk/en-GB/p-village-bakery-wholemeal-rolls-390g6-pack/4088600418650,390g,4088600418650,bakery,4
Village Bakery Jam Doughnuts 4x70g,1.39,https://groceries.aldi.co.uk/en-GB/p-village-bakery-jam-doughnuts-4x70g/4088600421162,4x70g,4088600421162,bakery,4
Specially Selected Lemon Iced Doughnuts 4 Pack,1.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-lemon-iced-doughnuts-4-pack/4088600421179,4 Pack,4088600421179,bakery,4
Specially Selected Caramel Iced Doughnuts 4x70g,1.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-caramel-iced-doughnuts-4x70g/4088600422855,4x70g,4088600422855,bakery,4
Bon Appetit! Chocolate Chip Brioche Rolls 280g/8 Pack,1.09,https://groceries.aldi.co.uk/en-GB/p-bon-appetit-chocolate-chipbrioche-rolls-280g8-pack/4088600418803,280g,4088600418803,bakery,4
Village Bakery High Protein Sandwich Thins 6 Pack/ 4 Pack/4 Pack,0.85,https://groceries.aldi.co.uk/en-GB/p-village-bakery-high-protein-sandwich-thins-6-pack-4-pack4-pack/4088600445670,6 pack,4088600445670,bakery,4
Village Bakery Both In One Sandwich Thins 6 Pack/ 4 Pack/6 Pack,0.85,https://groceries.aldi.co.uk/en-GB/p-village-bakery-both-in-one-sandwich-thins-6-pack-4-pack6-pack/4088600445687,6 pack,4088600445687,bakery,4
Village Bakery Fruity Teacakes 4 Pack,0.79,https://groceries.aldi.co.uk/en-GB/p-village-bakery-fruity-teacakes-4-pack/4088600457789,4 Pack,4088600457789,bakery,4
McGregor's Bakehouse Peppermint Slices 4 Pack,1.29,https://groceries.aldi.co.uk/en-GB/p-mcgregors-bakehouse-peppermint-slices-4-pack/4088600413341,4 Pack,4088600413341,bakery,4
Inspired Cuisine Panini Rolls 360g/4 Pack,1.19,https://groceries.aldi.co.uk/en-GB/p-inspired-cuisine-panini-rolls-360g4-pack/4088600402970,360g,4088600402970,bakery,4
Holly Lane Cuthbert Chocolate Cake 625g,5.49,https://groceries.aldi.co.uk/en-GB/p-holly-lane-cuthbert-chocolate-cake-625g/4088600460369,625g,4088600460369,bakery,4
Dessert Menu Jam & Cream Doughnuts 136g/2 Pack,0.75,https://groceries.aldi.co.uk/en-GB/p-dessert-menu-jam-cream-doughnuts-136g2-pack/4088600345116,136g,4088600345116,bakery,4
Warburtons Medium Soft White 800g,1.40,https://groceries.aldi.co.uk/en-GB/p-warburtons-medium-soft-white-800g/5010044000039,800g,5010044000039,bakery,4
Warburtons Toastie Soft Thick White 800g,1.40,https://groceries.aldi.co.uk/en-GB/p-warburtons-toastie-soft-thick-white-800g/5010044000121,800g,5010044000121,bakery,4
Warburtons Toastie Soft Thick White 400g,1.00,https://groceries.aldi.co.uk/en-GB/p-warburtons-toastie-soft-thick-white-400g/5010044000275,400g,5010044000275,bakery,4
Warburtons Medium Sliced Wholemeal 400g,1.00,https://groceries.aldi.co.uk/en-GB/p-warburtons-medium-sliced-wholemeal-400g/5010044000404,400g,5010044000404,bakery,4
Kingsmill 50/50 Medium Bread 800g,1.30,https://groceries.aldi.co.uk/en-GB/p-kingsmill-5050-medium-bread-800g/5010092093441,800g,5010092093441,bakery,4
Mothers Pride Scottish Plain Medium Cut 800g,1.19,https://groceries.aldi.co.uk/en-GB/p-mothers-pride-scottish-plain-medium-cut-800g/5010003004016,800g,5010003004016,bakery,4
Ready Set…Cook! Cut Parsley 30g,0.52,https://groceries.aldi.co.uk/en-GB/p-ready-setcook-cut-parsley-30g/4088600028217,30g,4088600028217,fresh-food,4
Nature's Pick Celery Each,0.69,https://groceries.aldi.co.uk/en-GB/p-natures-pick-celery-each/4088600076492,Each,4088600076492,fresh-food,4
Nature's Glen Scottish Pork Loin Steaks 480g,2.69,https://groceries.aldi.co.uk/en-GB/p-natures-glen-scottish-pork-loin-steaks-480g/4088600035543,480g,4088600035543,fresh-food,4
Organic Organic Broccoli 300g,0.99,https://groceries.aldi.co.uk/en-GB/p-organic-organic-broccoli-300g/4088600184777,300g ,4088600184777,fresh-food,4
Nature's Pick Brown Onions 1kg,0.99,https://groceries.aldi.co.uk/en-GB/p-natures-pick-brown-onions-1kg/4088600185101,1kg,4088600185101,fresh-food,4
Nature's Pick Red Onions 1kg,0.95,https://groceries.aldi.co.uk/en-GB/p-natures-pick-red-onions-1kg/4088600185132,1kg,4088600185132,fresh-food,4
Nature's Pick Golden Delicious Apples 6 Pack,1.29,https://groceries.aldi.co.uk/en-GB/p-natures-pick-golden-delicious-apples-6-pack/4088600186580,6 Pack,4088600186580,fresh-food,4
Nature's Pick Chantenay Carrots 500g,0.85,https://groceries.aldi.co.uk/en-GB/p-natures-pick-chantenay-carrots-500g/4088600187006,500g,4088600187006,fresh-food,4
Nature's Pick Nectarines 4 Pack,1.19,https://groceries.aldi.co.uk/en-GB/p-natures-pick-nectarines-4-pack/4088600187419,4 Pack,4088600187419,fresh-food,4
Nature's Pick Plums 400g,1.29,https://groceries.aldi.co.uk/en-GB/p-natures-pick-plums-400g/4088600187433,400g,4088600187433,fresh-food,4
Nature's Pick Unwaxed Lemons Min 4 Pack,0.95,https://groceries.aldi.co.uk/en-GB/p-natures-pick-unwaxed-lemons-min-4-pack/4088600187686,Min 4 Pack,4088600187686,fresh-food,4
Nature's Pick Limes 5 Pack,1.19,https://groceries.aldi.co.uk/en-GB/p-natures-pick-limes-5-pack/4088600187693,5 Pack,4088600187693,fresh-food,4
Nature's Pick Salad Potatoes 1kg,1.09,https://groceries.aldi.co.uk/en-GB/p-natures-pick-salad-potatoes-1kg/4088600188690,1kg,4088600188690,fresh-food,4
Nature's Pick Miniature Potatoes 500g,0.79,https://groceries.aldi.co.uk/en-GB/p-natures-pick-miniature-potatoes-500g/4088600188751,500g,4088600188751,fresh-food,4
Nature's Pick Button Mushrooms 200g,0.95,https://groceries.aldi.co.uk/en-GB/p-natures-pick-button-mushrooms-200g/4088600191072,200g,4088600191072,fresh-food,4
Nature's Pick Mixed Peppers 3 Pack,1.69,https://groceries.aldi.co.uk/en-GB/p-natures-pick-mixed-peppers-3-pack/4088600191867,3 pack,4088600191867,fresh-food,4
Nature's Pick Tomato Large Vine 500g,1.39,https://groceries.aldi.co.uk/en-GB/p-natures-pick-tomato-large-vine-500g/4088600191904,500g,4088600191904,fresh-food,4
Nature's Pick Tomato Salad 6 Pack,0.95,https://groceries.aldi.co.uk/en-GB/p-natures-pick-tomato-salad-6-pack/4088600191928,6 Pack,4088600191928,fresh-food,4
Nature's Pick Sweet Potato 1kg,1.19,https://groceries.aldi.co.uk/en-GB/p-natures-pick-sweet-potato-1kg/4088600193021,1kg,4088600193021,fresh-food,4
Nature's Pick Young Spinach 450g,1.69,https://groceries.aldi.co.uk/en-GB/p-natures-pick-young-spinach-450g/4088600193120,450g,4088600193120,fresh-food,4
Everyday Essentials Parsnips 500g,0.55,https://groceries.aldi.co.uk/en-GB/p-everyday-essentials-parsnips-500g/4088600224138,500g,4088600224138,fresh-food,4
Pinkids Pink Lady Kids Apples 6 Pack,1.99,https://groceries.aldi.co.uk/en-GB/p-pinkids-pink-lady-kids-apples-6-pack/4088600230177,6 Pack,4088600230177,fresh-food,4
Nature's Pick Tomato Baby Plum 325g,0.99,https://groceries.aldi.co.uk/en-GB/p-natures-pick-tomato-baby-plum-325g/4088600253916,325g,4088600253916,fresh-food,4
Nature's Pick Babycorn 145g,0.99,https://groceries.aldi.co.uk/en-GB/p-natures-pick-babycorn-145g/4088600266329,145g,4088600266329,fresh-food,4
Nature's Pick Mangetout 160g,0.69,https://groceries.aldi.co.uk/en-GB/p-natures-pick-mangetout-160g/4088600266435,160g,4088600266435,fresh-food,4
Nature's Pick Large Loose Baking Potatoes Each - Minimum 250g,0.23,https://groceries.aldi.co.uk/en-GB/p-natures-pick-large-loose-baking-potatoes-each-minimum-250g/700993,Each ,700993,fresh-food,4
Nature's Pick Loose Bramley Apples Each,0.49,https://groceries.aldi.co.uk/en-GB/p-natures-pick-loose-bramley-apples-each/77866,Each,77866,fresh-food,4
Protein Noodles 300g,0.99,https://groceries.aldi.co.uk/en-GB/p-protein-noodles-300g/5027649000340,300g,5027649000340,fresh-food,4
Everyday Essentials Cauliflower Each,0.75,https://groceries.aldi.co.uk/en-GB/p-everyday-essentials-cauliflower-each/4061462830617,Each,4061462830617,fresh-food,4
Specially Selected Sweet Pointed Peppers Min 2 Pack,1.29,https://groceries.aldi.co.uk/en-GB/p-specially-selected-sweet-pointed-peppers-min-2-pack/4061464251700,Min 2 Pack,4061464251700,fresh-food,4
Nature's Pick Jumbo Spring Onions 130g,0.85,https://groceries.aldi.co.uk/en-GB/p-natures-pick-jumbo-spring-onions-130g/4061463479617,130g,4061463479617,fresh-food,4
Golden Kings Baking Potatoes 4 Pack,0.79,https://groceries.aldi.co.uk/en-GB/p-golden-kings-baking-potatoes-4-pack/5012782496501,4 Pack,5012782496501,fresh-food,4
Nature's Pick Braeburn Apples 4 Pack,1.29,https://groceries.aldi.co.uk/en-GB/p-natures-pick-braeburn-apples-4-pack/4061459962710,4 Pack,4061459962710,fresh-food,4
Nature's Pick Maris Piper Potatoes 2kg,1.65,https://groceries.aldi.co.uk/en-GB/p-natures-pick-maris-piper-potatoes-2kg/4061464913189,2kg,4061464913189,fresh-food,4
Nature's Pick Baking Potatoes 2kg,1.49,https://groceries.aldi.co.uk/en-GB/p-natures-pick-baking-potatoes-2kg/4061459752908,2kg,4061459752908,fresh-food,4
Nature's Pick Red Potatoes 2kg,1.49,https://groceries.aldi.co.uk/en-GB/p-natures-pick-red-potatoes-2kg/4061461922702,2kg,4061461922702,fresh-food,4
Vive Twisted Fruits 2l,0.85,https://groceries.aldi.co.uk/en-GB/p-vive-twisted-fruits-2l/4088600523002,2L,4088600523002,drinks,4
Diplomat Red Label Tea Bags 250g,0.99,https://groceries.aldi.co.uk/en-GB/p-diplomat-red-label-tea-bags-250g/4061464703117,250g,4061464703117,drinks,4
Specially Selected 100% Freshly Squeezed Smooth Orange Juice 1l,2.49,https://groceries.aldi.co.uk/en-GB/p-specially-selected-100-freshly-squeezed-smooth-orange-juice-1l/4088600041933,1L,4088600041933,drinks,4
The Juice Company Apple Juice From Concentrate 1l,0.99,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-apple-juice-from-concentrate-1l/4088600056425,1L,4088600056425,drinks,4
The Juice Company Orange Juice With Bits 1.75l,2.49,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-orange-juice-with-bits-175l/4088600057811,1,4088600057811,drinks,4
The Juice Company Maximise Smoothie Strawberry Cherry & Guara 750ml,1.59,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-maximise-smoothie-strawberry-cherry-guara-750ml/4088600123080,750ml,4088600123080,drinks,4
The Juice Company Cranberry Juice 1l,1.15,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-cranberry-juice-1l/4088600141046,1L,4088600141046,drinks,4
The Juice Company Tropical Fruit Juice 2l,1.39,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-tropical-fruit-juice-2l/4088600141053,2L,4088600141053,drinks,4
The Juice Company Summer Fruits Flavoured Juice Drink 2l,1.49,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-summer-fruits-flavoured-juice-drink-2l/4088600141091,2L,4088600141091,drinks,4
The Juice Company Orange Juice 1.75l,2.49,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-orange-juice-175l/4088600160023,1,4088600160023,drinks,4
Specially Selected 100% Freshly Squeezed Orange Juice With Bits 1l,2.49,https://groceries.aldi.co.uk/en-GB/p-specially-selected-100-freshly-squeezed-orange-juice-with-bits-1l/4088600216560,1L,4088600216560,drinks,4
The Juice Company Mango & Passionfruit Smoothie 750ml,1.49,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-mango-passionfruit-smoothie-750ml/4088600216577,750ml,4088600216577,drinks,4
The Juice Company Strawberry & Banana Smoothie 750ml,1.49,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-strawberry-banana-smoothie-750ml/4088600216584,750ml,4088600216584,drinks,4
The Juice Company Pineapple Banana & Coconut Smoothie 750ml,1.49,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-pineapple-banana-coconut-smoothie-750ml/4088600216591,750ml,4088600216591,drinks,4
The Juice Company Orange Juice 1l,1.59,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-orange-juice-1l/4088600227382,1L,4088600227382,drinks,4
The Juice Company Orange Juice Smooth 1l,1.59,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-orange-juice-smooth-1l/4088600227399,1L,4088600227399,drinks,4
The Juice Company 100% Pressed Pineapple Juice 1l,1.59,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-100-pressed-pineapple-juice-1l/4061464786585,1L,4061464786585,drinks,4
The Juice Company Multivitamin Boost 1l,1.49,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-multivitamin-boost-1l/4061464787292,1L,4061464787292,drinks,4
Barissimo Caramel Flavour Iced Coffee 250ml,0.65,https://groceries.aldi.co.uk/en-GB/p-barissimo-caramel-flavour-iced-coffee-250ml/4061464768666,250ml,4061464768666,drinks,4
Barissimo Iced Coffee Espresso 1l,1.69,https://groceries.aldi.co.uk/en-GB/p-barissimo-iced-coffee-espresso-1l/4061459808056,1L,4061459808056,drinks,4
The Juice Company 100% Fruit Smoothies 10x150ml,3.69,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-100-fruit-smoothies-10x150ml/4061459824681,10x150ml,4061459824681,drinks,4
The Juice Company Revitalise Super Smoothie 750ml,1.59,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-revitalise-super-smoothie-750ml/4061459979176,750ml,4061459979176,drinks,4
The Juice Company Maximise Super Smoothie 750ml,1.59,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-maximise-super-smoothie-750ml/4061459979183,750ml,4061459979183,drinks,4
The Juice Company Enliven Super Smoothie 750ml,1.59,https://groceries.aldi.co.uk/en-GB/p-the-juice-company-enliven-super-smoothie-750ml/4061459979190,750ml,4061459979190,drinks,4
Barissimo Iced Coffee Cappuccino 1l,1.69,https://groceries.aldi.co.uk/en-GB/p-barissimo-iced-coffee-cappuccino-1l/4061459808032,1L,4061459808032,drinks,4
Barissimo Vanilla Flavoured Iced Coffee 250ml,0.65,https://groceries.aldi.co.uk/en-GB/p-barissimo-vanilla-flavoured-iced-coffee-250ml/4061464768642,250ml,4061464768642,drinks,4
Specially Selected Colombian Coffee Pods 10x5g,1.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-colombian-coffee-pods-10x5g/4088600299327,10x5g,4088600299327,drinks,4
Specially Selected Aromatic & Floral Costa Rican 10x5g,1.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-aromatic-floral-costa-rican-10x5g/4088600310381,10x5g,4088600310381,drinks,4
Alcafé Espresso Coffee Beans 227g/5 Pack,1.99,https://groceries.aldi.co.uk/en-GB/p-alcafe-espresso-coffee-beans-227g5-pack/4088600390550,227g,4088600390550,drinks,4
Alcafé Italian Style Coffee Beans 227g/4 Pack,1.99,https://groceries.aldi.co.uk/en-GB/p-alcafe-italian-style-coffee-beans-227g4-pack/4088600390567,227g,4088600390567,drinks,4
Vive Cola 6x330ml,1.65,https://groceries.aldi.co.uk/en-GB/p-vive-cola-6x330ml/4088600350387,6x330ml,4088600350387,drinks,4
Vive Multipack Diet Cola 6x330ml,1.65,https://groceries.aldi.co.uk/en-GB/p-vive-multipack-diet-cola-6x330ml/4088600350394,6x330ml,4088600350394,drinks,4
Alcafé Decaf Blend 100% Arabica Ground Coffee Smooth Roast 227g,2.19,https://groceries.aldi.co.uk/en-GB/p-alcafe-decaf-blend-100-arabica-ground-coffee-smooth-roast-227g/4088600396606,227g,4088600396606,drinks,4
Alcafé House Blend Arabica Beans 227g/3 Pack,1.99,https://groceries.aldi.co.uk/en-GB/p-alcafe-house-blend-arabica-beans-227g3-pack/4088600396569,227g,4088600396569,drinks,4
Vive Lemon & Lime Zero Sugar 2l,0.55,https://groceries.aldi.co.uk/en-GB/p-vive-lemon-lime-zero-sugar-2l/4088600406435,2L,4088600406435,drinks,4
Red Thunder Mixed Fruit Flavour Energy Drink 250ml,0.45,https://groceries.aldi.co.uk/en-GB/p-red-thunder-mixed-fruit-flavour-energy-drink-250ml/4088600407777,250ml,4088600407777,drinks,4
Cucina Spinach & Ricotta Tortelloni 250g,1.09,https://groceries.aldi.co.uk/en-GB/p-cucina-spinach-ricotta-tortelloni-250g/4061462578632,250g,4061462578632,food-cupboard,4
Choceur Dark Hazelnut Chocolate 100g,0.99,https://groceries.aldi.co.uk/en-GB/p-choceur-dark-hazelnut-chocolate-100g/4061464291652,100g,4061464291652,food-cupboard,4
Snackrite Roasted & Salted Peanuts 400g,1.29,https://groceries.aldi.co.uk/en-GB/p-snackrite-roasted-salted-peanuts-400g/4061464340596,400g,4061464340596,food-cupboard,4
Dolmio Bolognese Original Pasta Sauce 750g,2.70,https://groceries.aldi.co.uk/en-GB/p-dolmio-bolognese-original-pasta-sauce-750g/4002359634529,750g,4002359634529,food-cupboard,4
The Foodie Market Smooth Peanut Butter 1kg,3.99,https://groceries.aldi.co.uk/en-GB/p-the-foodie-market-smooth-peanut-butter-1kg/4061464727755,1kg,4061464727755,food-cupboard,4
The Foodie Market Crunchy Peanut Butter 1kg,3.99,https://groceries.aldi.co.uk/en-GB/p-the-foodie-market-crunchy-peanut-butter-1kg/4061464727830,1kg,4061464727830,food-cupboard,4
The Deli Black Pitted Olives 330g (165g Drained),0.89,https://groceries.aldi.co.uk/en-GB/p-the-deli-black-pitted-olives-330g-165g-drained/4061459353563,330g ,4061459353563,food-cupboard,4
The Deli Green Pitted Olives 340g (165g Drained),0.89,https://groceries.aldi.co.uk/en-GB/p-the-deli-green-pitted-olives-340g-165g-drained/4061459353587,340g ,4061459353587,food-cupboard,4
Skittles Giants Vegan Chewy Sweets Fruit Flavoured Pouch Bag 132g,1.19,https://groceries.aldi.co.uk/en-GB/p-skittles-giants-vegan-chewy-sweets-fruit-flavoured-pouch-bag-132g/4009900546164,132g,4009900546164,food-cupboard,4
Skittles Vegan Chewy Sweets Fruit Flavoured Pouch Bag 136g,1.19,https://groceries.aldi.co.uk/en-GB/p-skittles-vegan-chewy-sweets-fruit-flavoured-pouch-bag-136g/4009900546089,136g,4009900546089,food-cupboard,4
Specially Selected Egg Tagliatelle Pasta 500g,1.39,https://groceries.aldi.co.uk/en-GB/p-specially-selected-egg-tagliatelle-pasta-500g/4061464571808,500g,4061464571808,food-cupboard,4
Worldwide Foods Basmati Rice 1kg,1.85,https://groceries.aldi.co.uk/en-GB/p-worldwide-foods-basmati-rice-1kg/4061459298291,1kg,4061459298291,food-cupboard,4
Harvest Morn Bran Flakes 750g,0.99,https://groceries.aldi.co.uk/en-GB/p-harvest-morn-bran-flakes-750g/4061464572706,750g,4061464572706,food-cupboard,4
Knoppers Coconut (120g) 3 X 40g,1.69,https://groceries.aldi.co.uk/en-GB/p-knoppers-coconut-120g-3-x-40g/4014400929386,3 x 40g,4014400929386,food-cupboard,4
Specially Selected Butternut Squash & Prosciutto Soup 400g,1.19,https://groceries.aldi.co.uk/en-GB/p-specially-selected-butternut-squash-prosciutto-soup400g/4061459672565,400g,4061459672565,food-cupboard,4
Specially Selected Cream Of Roast Chicken & Tarragon Soup 400g,1.19,https://groceries.aldi.co.uk/en-GB/p-specially-selected-cream-of-roast-chicken-tarragon-soup400g/4061459672640,400g,4061459672640,food-cupboard,4
Dairyfine Milk Chocolate 200g,1.09,https://groceries.aldi.co.uk/en-GB/p-dairyfine-milk-chocolate-200g/4061464431454,200g,4061464431454,food-cupboard,4
Dairyfine Wholenut Milk Chocolate 200g,1.09,https://groceries.aldi.co.uk/en-GB/p-dairyfine-wholenut-milk-chocolate-200g/4061464523807,200g,4061464523807,food-cupboard,4
Dairyfine Fruit & Nut Milk Chocolate 200g,1.09,https://groceries.aldi.co.uk/en-GB/p-dairyfine-fruit-nut-milk-chocolate-200g/4061464524620,200g,4061464524620,food-cupboard,4
Harvest Morn Craze Milk Chocolate Cereal 375g,0.99,https://groceries.aldi.co.uk/en-GB/p-harvest-morn-craze-milk-chocolate-cereal-375g/4061459132557,375g,4061459132557,food-cupboard,4
Dairyfine Curious Inventions Milk Chocolate 160g,1.39,https://groceries.aldi.co.uk/en-GB/p-dairyfine-curious-inventions-milk-chocolate-160g/4061464203617,160g,4061464203617,food-cupboard,4
Dairyfine Curious Inventions White Chocolate 160g,1.39,https://groceries.aldi.co.uk/en-GB/p-dairyfine-curious-inventions-white-chocolate-160g/4061464203631,160g,4061464203631,food-cupboard,4
Choceur White Almond Chocolate 100g,1.09,https://groceries.aldi.co.uk/en-GB/p-choceur-white-almond-chocolate-100g/4061464440432,100g,4061464440432,food-cupboard,4
Choceur Milk Almond Chocolate 100g,1.09,https://groceries.aldi.co.uk/en-GB/p-choceur-milk-almond-chocolate-100g/4061464440456,100g,4061464440456,food-cupboard,4
Choceur Dark Almond Chocolate 100g,1.09,https://groceries.aldi.co.uk/en-GB/p-choceur-dark-almond-chocolate-100g/4061464440470,100g,4061464440470,food-cupboard,4
